1540096;1736704
3612672;3739648
1773568;2277376
2125824;2117632
2166784;3108864
1957888;2174976
5132288;5373952
47497216;4317184
10539008;6270976
7409664;3317760
43257856;4354048
3936256;6467584
5738496;9465856
4284416;4239360
8511488;8552448
6946816;5341184
53948416;4055040
23080960;6012928
4087808;4546560
44343296;4444160
8667136;6549504
3108864;5373952
40931328;4087808
22126592;8663040
