1.840;0.820
1.241;0.775
1.261;0.809
1.259;0.805
1.252;0.809
1.355;0.817
1.798;1.068
11.733;1.134
2.247;0.924
1.866;1.026
11.845;1.160
2.249;0.874
0.941;0.947
0.859;0.819
0.823;0.816
1.750;1.032
12.049;1.116
2.261;0.906
1.752;1.012
11.672;1.115
2.265;0.876
1.828;1.018
11.706;1.088
2.206;0.853
